,RowNumber,CustomerId,CreditScore,Gender,Balance,NumOfProducts,HasCrCard,IsActiveMember,Age,Geography,EstimatedSalary,Surname,Exited,Tenure
5133,5134,15668104,479,Male,118433.94,1,0,1,37,California,160060.9,Kerr,0,6
5134,5135,15641604,850,Female,98488.08,1,1,0,55,Texas,155879.57,Frolova,1,100
5135,5136,15587240,518,Male,0.0,2,0,1,40,Texas,,,0,4
5136,5137,15680767,717,Female,98362.35,2,1,1,64,Alabama,21630.21,Sabbatini,0,100
5137,5138,15601594,698,Female,144237.91,4,1,0,,Texas,157143.61,Ifeanacho,1,6
5138,5139,15589969,850,Male,0.0,1,0,1,34,Texas,52796.31,Capon,0,6
5139,5140,15703728,700,Male,0.0,1,1,0,47,California,121798.52,Chieloka,0,4
5140,5141,15617790,626,Female,105767.28,2,0,0,29,Texas,41104.82,Hanson,0,4
5141,5142,15662500,774,Male,0.0,2,1,0,32,California,10604.48,Ts'ao,0,9
5142,5143,15778526,719,Female,0.0,2,0,0,48,California,,Bradshaw,0,5
5143,5144,15670584,646,Male,0.0,1,1,1,31,California,170821.43,Nkemakolam,0,2
5144,5145,15748069,485,Female,134467.26,1,1,1,25,Texas,113266.09,Clunie,0,3
5145,5146,15680597,784,Male,138515.02,1,1,1,38,Alabama,171768.76,Cover,0,1
5146,5147,15628992,850,Male,128647.98,2,0,0,32,Alabama,54416.18,Esposito,0,2
5147,5148,15719624,669,Female,121858.98,1,1,0,38,Texas,130755.34,Hodgson,0,9
5148,5149,15812767,731,Male,0.0,2,1,1,70,California,,,0,3
5149,5150,15689201,721,Female,120108.56,1,0,1,49,Texas,183421.76,Dobie,0,1
5150,5151,15614716,515,Female,196853.62,1,1,1,37,Texas,132770.11,Okwudilichukwu,0,0
5151,5152,15683618,774,Female,121418.62,1,1,1,,Texas,24400.37,Dyer,0,3
5152,5153,15799631,585,Male,0.0,2,1,1,36,California,180318.6,Chase,0,10
5153,5154,15692259,695,Female,0.0,2,1,0,29,Texas,,Baresi,0,9
5154,5155,15590966,729,Female,97495.8,2,0,0,42,Alabama,2002.5,Lo,0,4
5155,5156,15656426,713,Female,0.0,2,0,0,42,Texas,82565.01,Tyler,0,3
5156,5157,15675256,555,Male,127343.4,1,0,1,33,California,121789.3,Ts'ui,0,5
5157,5158,15751185,699,Female,158633.61,1,1,0,50,California,193785.87,Aparicio,0,0
5158,5159,15789582,587,Male,0.0,1,1,0,55,Texas,64593.07,Macleod,0,9
5159,5160,15651103,762,Female,183744.98,1,1,1,69,California,196993.69,Sal,0,9
5160,5161,15672299,510,Male,0.0,2,1,1,44,Texas,175518.31,Yeh,0,6
5161,5162,15772250,842,Male,0.0,1,0,0,46,California,17268.02,Udegbunam,0,9
5162,5163,15763922,608,Male,79962.92,2,1,0,31,Texas,60901.72,Alexandrov,0,7
5163,5164,15633870,850,Female,0.0,2,1,1,36,Texas,100750.03,Ozioma,0,100
5164,5165,15624323,642,Male,0.0,2,1,1,36,Texas,195224.91,Atkins,0,4
5165,5166,15688612,850,Male,140956.99,1,0,0,33,Texas,3510.18,Campos,0,7
5166,5167,15694644,455,Female,0.0,1,1,1,43,California,81250.79,Wood,0,6
5167,5168,15587174,726,Male,0.0,2,1,1,29,Texas,91844.14,Kerr,1,7
5168,5169,15579559,544,Male,145241.63,1,1,1,30,California,80676.83,Chienezie,0,8
5169,5170,15775430,651,Male,138008.06,2,1,0,31,Alabama,129912.74,Tsou,0,7
5170,5171,15623695,814,Female,0.0,2,1,1,31,Texas,142029.17,McKinnon,0,4
5171,5172,15760849,537,Male,0.0,2,1,1,39,Texas,137651.6,Nwachukwu,0,2
5172,5173,15813095,553,Male,0.0,2,1,0,37,Texas,33877.29,Nwebube,0,2
5173,5174,15705281,800,Male,0.0,1,1,0,38,California,78744.39,Burt,0,9
5174,5175,15812594,791,Male,0.0,2,1,0,34,Texas,96734.46,Ross,0,7
5175,5176,15626322,699,Female,127570.93,2,1,0,29,California,164756.81,Lees,0,9
5176,5177,15723105,756,Female,0.0,1,1,1,28,Texas,164394.65,Feetham,0,6
5177,5178,15588449,591,Female,107812.67,1,0,1,27,California,162501.83,Chuang,0,5
5178,5179,15794849,850,Male,91560.58,2,0,0,22,Alabama,10541.38,Aitken,0,7
5179,5180,15620000,760,Male,121303.77,2,1,1,34,Alabama,,Chambers,0,6
5180,5181,15799720,569,Male,161546.68,2,0,1,43,California,,,0,8
5181,5182,15711287,661,Female,128415.45,1,1,0,35,California,142626.49,Ahmed,0,5
5182,5183,15613102,670,Female,57530.06,1,1,1,31,Texas,,,1,2
5183,5184,15621440,694,Male,0.0,2,0,1,38,Texas,156858.2,Soto,0,1
5184,5185,15677146,728,Female,142243.54,2,1,0,28,Texas,33074.51,Obiajulu,0,4
5185,5186,15801169,764,Female,138341.51,1,1,0,39,Alabama,50072.94,Yegorova,1,9
5186,5187,15722425,639,Male,0.0,2,1,0,32,Texas,111340.36,Lucchese,0,9
5187,5188,15682421,683,Female,0.0,2,0,1,30,Texas,100496.84,Talbot,1,2
5188,5189,15691910,663,Male,0.0,3,1,0,30,California,101371.05,Lu,0,4
5189,5190,15721779,826,Male,146466.46,2,0,0,41,California,180934.67,Arnold,0,5
5190,5191,15579548,735,Male,0.0,2,1,0,36,California,,Nicholson,0,5
5191,5192,15681075,682,Female,0.0,1,1,1,58,Texas,706.5,Chukwualuka,0,1
5192,5193,15607884,663,Female,0.0,2,1,1,39,Texas,101168.9,Wallace,0,8
5193,5194,15767757,562,Female,120307.58,1,1,1,29,California,6795.61,Pisano,0,9
5194,5195,15791550,696,Male,87637.26,2,0,0,27,Texas,196111.35,Kelly,0,4
5195,5196,15658589,850,Male,94652.04,1,1,1,38,California,171960.76,Brady,0,2
5196,5197,15670822,719,Female,114415.84,1,1,1,22,Texas,177497.4,Palmer,0,7
5197,5198,15629744,804,Female,0.0,2,0,1,71,Texas,147995.96,Tan,0,8
5198,5199,15660768,604,Male,84315.02,1,0,0,40,Texas,36209.1,L?,0,1
5199,5200,15726310,782,Female,0.0,2,1,0,27,California,143614.01,Mordvinova,0,3
5200,5201,15641298,512,Male,93955.83,2,1,0,42,Alabama,14828.54,Corones,0,9
5201,5202,15625675,569,Male,67087.69,1,1,0,36,Texas,154775.7,Clements,0,1
5202,5203,15713354,597,Female,101528.61,1,1,0,22,Alabama,70529.0,Morrice,1,6
5203,5204,15633866,753,Male,110824.52,1,1,1,30,Alabama,57896.27,Hsiung,0,1
5204,5205,15704231,430,Female,0.0,1,1,1,33,Texas,,,0,8
5205,5206,15735400,756,Male,179960.2,1,1,0,28,Texas,89938.08,Kanayochukwu,0,8
5206,5207,15632826,493,Male,134006.77,1,1,0,38,Texas,89578.32,Tardent,0,3
5207,5208,15751022,777,Female,121532.17,2,1,1,37,Alabama,73464.88,Bowhay,0,100
5208,5209,15664737,779,Female,0.0,2,1,1,,California,138542.87,Lei,0,7
5209,5210,15681126,702,Female,0.0,1,1,1,38,California,161888.63,Baker,0,2
5210,5211,15738954,551,Male,129717.3,2,0,0,35,Texas,86937.2,Pisano,0,7
5211,5212,15662263,749,Male,94762.16,2,1,1,22,Alabama,42241.54,Castillo,0,4
5212,5213,15621611,742,Male,155196.17,1,0,1,55,Alabama,121207.66,Gibson,1,5
5213,5214,15783752,752,Male,129514.99,1,1,1,29,Alabama,102930.46,Lindsay,0,4
5214,5215,15709474,740,Female,113386.36,2,1,1,57,Alabama,65121.63,Macnamara,1,3
5215,5216,15701280,576,Male,0.0,1,0,1,24,Texas,78498.04,Romano,1,3
5216,5217,15671104,637,Male,172196.23,1,1,1,43,California,104769.96,Aksakova,0,3
5217,5218,15796434,724,Male,97612.12,1,1,1,28,Texas,,Farnsworth,0,5
5218,5219,15781505,685,Male,104719.94,2,1,0,20,Texas,38691.34,Giordano,0,4
5219,5220,15625819,625,Female,0.0,1,1,0,38,Texas,164804.02,Arnold,0,7
5220,5221,15753174,571,Male,139592.98,3,1,0,37,Alabama,104152.65,Thompson,1,9
5221,5222,15654067,584,Female,0.0,2,1,0,29,California,,,0,4
5222,5223,15724719,550,Female,139096.85,1,1,0,22,Texas,129890.94,Jones,0,7
5223,5224,15624695,662,Female,140301.72,1,0,1,72,California,179258.67,Otitodilinna,0,7
5224,5225,15718216,803,Male,0.0,1,1,0,43,California,72051.44,Fleetwood-Smith,0,3
5225,5226,15586300,615,Male,0.0,2,1,1,66,Texas,,Chinonyelum,0,7
5226,5227,15783349,481,Male,111233.09,1,1,1,39,California,123995.15,Montague,0,1
5227,5228,15725767,701,Male,0.0,2,1,0,23,Texas,38960.59,Milani,0,3
5228,5229,15791925,751,Male,147737.63,1,0,1,29,Texas,94951.27,Palermo,0,10
5229,5230,15793585,675,Male,0.0,2,1,1,35,Texas,56642.97,Anderson,0,8
5230,5231,15576641,733,Male,125725.02,2,1,1,40,Alabama,50783.1,Crawford,0,5
5231,5232,15749519,822,Male,128289.7,3,1,0,38,Texas,9149.96,Lin,1,6
5232,5233,15684960,559,Female,0.0,1,1,0,46,Texas,21006.1,Yewen,1,5
5233,5234,15591286,731,Female,88826.07,1,1,1,49,Alabama,33759.41,Simmons,1,4
5234,5235,15668323,678,Female,143443.61,1,1,0,41,Texas,196622.28,Mbadiwe,1,1
5235,5236,15608528,645,Female,0.0,4,1,1,68,Texas,176353.87,Munro,1,9
5236,5237,15645184,701,Male,0.0,2,1,0,29,Texas,176943.59,Graham,0,2
5237,5238,15702566,554,Male,149134.46,1,1,1,26,California,177966.24,Lombardo,0,8
5238,5239,15660840,723,Male,124119.54,1,1,0,30,Texas,,Kalinin,0,3
5239,5240,15750811,766,Male,116822.7,1,0,0,44,Alabama,197643.24,Woodward,0,3
5240,5241,15733842,597,Female,103219.47,1,1,0,24,Texas,60420.07,Pirozzi,0,1
5241,5242,15581526,574,Male,0.0,2,0,0,41,Texas,70550.0,Iweobiegbulam,0,1
5242,5243,15662751,655,Female,81954.6,1,1,1,40,Alabama,,,1,0
5243,5244,15684319,780,Female,95196.26,1,1,0,37,Alabama,126310.39,Baranova,1,100
5244,5245,15702190,672,Male,0.0,2,1,1,,California,64515.5,Fan,0,5
5245,5246,15588517,717,Male,0.0,2,1,1,38,Texas,158580.05,Sun,0,7
5246,5247,15801863,521,Female,136555.01,2,1,1,32,Texas,129353.21,Marino,0,2
5247,5248,15584271,633,Male,0.0,1,1,1,59,Texas,137273.97,Donaldson,0,5
5248,5249,15700366,669,Male,119452.03,1,1,1,39,Texas,171575.54,Burton,0,3
5249,5250,15804038,740,Male,0.0,1,0,1,44,Texas,96528.0,Quinn,1,9
5250,5251,15720820,462,Female,69881.09,2,0,1,24,Alabama,,Sabbatini,0,9
5251,5252,15743759,619,Male,0.0,2,1,1,39,Texas,158444.61,Brooks,0,5
5252,5253,15749947,665,Female,0.0,2,1,1,44,Texas,66548.58,Black,0,7
5253,5254,15670496,655,Female,0.0,2,0,0,27,California,108008.05,Schwartz,0,9
5254,5255,15746664,463,Male,204223.03,1,1,0,20,California,128268.39,Ts'ui,0,8
5255,5256,15745533,799,Female,110314.21,2,1,0,63,Texas,,Sargent,1,1
5256,5257,15761497,713,Female,163760.82,1,0,0,48,California,157381.14,Udinesi,0,1
5257,5258,15628600,807,Female,141069.18,3,1,1,31,Alabama,194257.11,Lee,0,1
5258,5259,15627002,728,Male,115934.74,1,1,1,38,Texas,,Taylor,0,1
5259,5260,15614635,582,Male,151457.88,1,0,1,52,Texas,40893.61,Kepley,0,2
5260,5261,15731281,704,Female,154206.07,2,1,1,35,Alabama,40261.49,Ozuluonye,0,3
5261,5262,15814022,714,Female,89928.99,1,1,0,26,Texas,46203.31,Lassetter,0,9
5262,5263,15659194,628,Male,89182.09,1,1,1,30,Texas,13126.9,Mishina,0,8
5263,5264,15745030,809,Male,79706.25,2,1,0,41,Alabama,165675.01,Trevisano,0,1
5264,5265,15691817,547,Female,0.0,3,0,0,44,California,5459.07,Iloerika,0,5
5265,5266,15707488,560,Female,0.0,2,1,0,,Texas,131919.48,Tan,0,5
5266,5267,15784700,811,Male,117799.28,1,1,1,31,Texas,182372.35,Chikelu,0,7
5267,5268,15710397,584,Male,0.0,2,1,0,26,Texas,147600.54,Lin,0,4
5268,5269,15687648,691,Male,0.0,2,0,0,28,Texas,92865.41,Nicholson,0,1
5269,5270,15732281,680,Male,146422.22,1,1,0,34,Alabama,67142.97,Ugoji,1,6
5270,5271,15607230,588,Male,150186.22,2,1,1,33,Alabama,65611.01,Michel,0,9
5271,5272,15567630,721,Male,100275.88,1,1,0,,Alabama,138564.48,Bruce,1,6
5272,5273,15587507,850,Male,0.0,1,1,0,47,Texas,187391.02,Feng,1,6
5273,5274,15733904,529,Male,147493.89,1,1,0,32,Texas,33656.35,McDonald,0,9
5274,5275,15709511,622,Male,0.0,2,1,0,43,Texas,100618.17,Watt,0,8
5275,5276,15579616,683,Female,0.0,2,0,1,42,Texas,198134.9,Goodwin,0,8
5276,5277,15694852,575,Male,121823.4,2,1,1,29,Texas,50368.87,Arcuri,0,4
5277,5278,15589924,577,Female,0.0,2,1,1,40,California,108787.0,Rapuluolisa,0,1
5278,5279,15799300,510,Male,113688.63,1,1,0,31,Alabama,33099.41,Kao,1,0
5279,5280,15731330,652,Female,100471.34,1,1,1,40,California,124550.88,Tsui,0,7
5280,5281,15694129,569,Female,100032.52,1,1,0,28,Alabama,,Summers,1,3
5281,5282,15620372,687,Male,0.0,2,0,0,31,California,48228.1,Cross,0,3
5282,5283,15744622,822,Male,116358.0,1,1,0,32,Texas,108798.36,Osorio,0,8
5283,5284,15799815,656,Female,163549.63,1,0,1,23,Alabama,21085.12,Bobrov,0,4
5284,5285,15759250,745,Male,99183.9,1,1,1,51,Alabama,28922.25,Barnett,0,3
5285,5286,15732643,386,Female,131955.07,1,1,1,53,California,62514.65,Pike,0,1
5286,5287,15690540,684,Female,134177.06,1,0,0,41,California,177506.66,Gearheart,0,1
5287,5288,15803078,635,Female,0.0,2,1,0,38,California,90605.05,Bruno,0,1
5288,5289,15652180,582,Male,0.0,2,1,1,,Texas,132029.95,Egobudike,0,2
5289,5290,15741195,613,Male,0.0,1,1,1,19,California,176903.35,Okechukwu,0,5
5290,5291,15743490,795,Female,94348.94,1,1,0,56,Alabama,29239.29,Zikoranachidimma,1,9
5291,5292,15575510,659,Female,155584.21,1,0,1,32,Texas,,Milanesi,0,2
5292,5293,15732610,745,Female,0.0,2,1,0,28,Texas,154389.18,Ahern,0,6
5293,5294,15602909,604,Female,0.0,2,1,1,41,California,166224.39,Dickson,0,100
5294,5295,15734058,509,Male,170661.47,1,1,1,32,Alabama,21646.2,Anayochukwu,0,9
5295,5296,15801788,706,Female,185544.36,1,1,0,29,Alabama,171037.63,McDonald,0,6
5296,5297,15702462,619,Female,52831.13,1,1,1,44,California,112649.22,Fiorentini,1,6
5297,5298,15683416,572,Male,97750.07,3,1,1,51,Alabama,193014.26,Russo,1,8
5298,5299,15794187,695,Male,114007.5,2,1,0,36,Texas,118120.88,Young,0,6
5299,5300,15792989,543,Female,104308.77,1,1,1,71,Texas,25650.04,Bianchi,0,1
5300,5301,15613734,640,Female,84719.13,2,1,1,33,Texas,,Fallaci,0,6
5301,5302,15606177,672,Male,0.0,2,1,0,39,Texas,87372.49,Crawford,0,2
5302,5303,15636700,701,Male,140236.98,1,0,1,39,Texas,146651.99,Marsh,0,9
5303,5304,15645766,634,Male,0.0,2,1,1,25,California,8227.91,Kosisochukwu,0,9
5304,5305,15671345,531,Female,75302.85,2,0,0,42,California,57034.35,Piccio,0,6
5305,5306,15652469,699,Male,0.0,2,1,0,27,Texas,93003.21,Nevels,0,1
5306,5307,15749638,605,Female,104760.82,1,1,1,51,Texas,165574.54,Kaodilinakachukwu,1,9
5307,5308,15728706,534,Female,0.0,1,1,0,49,Texas,13566.48,Amaechi,1,7
5308,5309,15735439,449,Female,113693.0,1,0,0,31,California,,P'an,0,1
5309,5310,15778696,684,Female,174180.39,1,1,0,36,California,119830.08,Ikemefuna,0,5
5310,5311,15624744,622,Male,115766.26,1,0,0,42,Alabama,72155.85,Tai,1,9
5311,5312,15584338,714,Female,0.0,2,1,0,40,Texas,62762.12,Winn,0,0
5312,5313,15726178,712,Female,0.0,2,1,0,48,California,183235.33,Hardy,0,8
5313,5314,15794939,783,Female,121215.9,2,1,1,72,Texas,105206.48,Chiu,0,5
5314,5315,15788068,743,Male,144677.19,3,1,0,45,Alabama,22512.44,Lopez,1,10
5315,5316,15572956,683,Male,115350.63,1,1,1,36,Texas,122305.91,Steen,0,5
5316,5317,15780386,654,Male,105683.63,1,1,0,40,California,,Ferri,0,5
5317,5318,15791114,700,Male,135179.49,1,1,0,37,Texas,160670.37,Yegorova,0,1
5318,5319,15708046,744,Male,117551.23,1,1,0,31,California,158958.9,Knowles,0,0
5319,5320,15719779,645,Male,157404.02,2,1,0,25,Alabama,93073.04,May,0,1
5320,5321,15591550,525,Male,77910.23,1,1,0,36,California,,Bianchi,0,3
5321,5322,15639368,732,Male,110942.9,1,0,0,25,Texas,172576.56,Pipes,0,0
5322,5323,15699830,721,Female,0.0,2,1,1,40,Texas,,,0,7
5323,5324,15569264,622,Male,179305.09,1,1,1,32,Texas,149043.78,Yobanna,0,5
5324,5325,15595158,654,Male,150593.59,2,1,1,31,Alabama,105218.45,Hsu,0,5
5325,5326,15599126,529,Female,123815.86,1,1,1,43,Texas,78463.99,Russell,1,0
5326,5327,15650575,720,Female,0.0,2,1,1,59,California,160849.43,Payne,0,6
5327,5328,15641490,850,Female,69385.17,2,1,0,25,Alabama,87834.24,Windsor,0,8
5328,5329,15680234,667,Male,138032.15,1,1,0,,Alabama,166317.71,Bray,0,2
5329,5330,15592230,620,Male,0.0,2,1,1,,Texas,137309.06,Seleznyov,0,3
5330,5331,15626212,616,Male,0.0,1,1,1,,Texas,166984.44,Wark,0,9
5331,5332,15700627,637,Female,143500.82,1,1,0,46,Alabama,166996.46,Y?,1,2
5332,5333,15782641,710,Female,119670.18,1,1,0,29,California,188022.44,Brown,0,3
5333,5334,15784445,717,Male,99106.73,1,0,0,33,California,194467.23,Huang,0,1
5334,5335,15813681,786,Male,120135.55,2,1,1,24,Alabama,125449.47,Zito,0,2
5335,5336,15596649,651,Female,0.0,1,1,0,39,Texas,137452.57,Bailey,0,8
5336,5337,15700460,530,Female,120905.03,1,0,1,55,Texas,123475.88,Allnutt,1,4
5337,5338,15724076,815,Female,0.0,3,0,0,57,California,38941.44,Christie,0,5
5338,5339,15784000,715,Female,102277.52,1,0,0,34,Alabama,,Pope,1,9
5339,5340,15733966,496,Female,125292.53,1,1,1,55,Alabama,31532.96,Johnstone,1,4
5340,5341,15612667,680,Male,0.0,1,1,0,42,California,,,0,0
5341,5342,15654025,646,Female,101629.3,1,0,0,51,Texas,130541.1,Jones,0,4
5342,5343,15589431,807,Male,171937.27,1,1,1,47,Alabama,65636.92,Pedder,0,1
5343,5344,15578238,727,Male,0.0,2,1,0,47,Texas,193305.35,Calabrese,0,7
5344,5345,15566269,787,Male,0.0,2,1,0,25,Texas,,,0,5
5345,5346,15639217,806,Male,0.0,2,0,0,34,Texas,100809.99,McKenzie,0,6
5346,5347,15688644,603,Male,129743.75,1,1,0,31,Texas,109145.2,Holloway,0,1
5347,5348,15662426,649,Male,0.0,1,0,1,32,California,91167.19,Tang,0,1
5348,5349,15720511,547,Male,151191.31,1,1,0,41,Alabama,,Byrne,1,3
5349,5350,15567246,684,Male,102630.13,2,1,1,32,Alabama,127433.47,Selwyn,0,3
5350,5351,15647965,477,Female,114023.64,2,1,1,57,Texas,71167.17,Genovese,1,9
5351,5352,15679048,558,Male,124227.14,1,1,1,41,Alabama,111184.67,Koger,0,2
5352,5353,15675749,695,Female,0.0,2,1,1,23,Texas,141756.32,Baranov,0,1
5353,5354,15782181,592,Male,80285.16,1,1,0,35,California,72678.75,Greco,0,6
5354,5355,15795738,789,Male,175477.15,1,1,1,31,Texas,172832.9,Owens,0,4
5355,5356,15773751,597,Female,132144.35,1,1,0,29,Texas,158086.33,Y?,0,1
5356,5357,15655436,839,Male,136911.07,1,1,1,47,Alabama,,,1,2
5357,5358,15691396,405,Male,133299.67,2,1,1,31,Alabama,72950.14,Ko,0,5
5358,5359,15796958,658,Male,0.0,2,1,0,39,Texas,48378.4,Tang,0,7
5359,5360,15801832,684,Male,117691.0,1,1,1,42,Alabama,23135.65,Lombardo,1,1
5360,5361,15661349,633,Male,0.0,2,1,0,35,Texas,65675.47,Perkins,0,10
5361,5362,15719265,589,Male,0.0,2,1,0,46,Texas,,Feng,0,9
5362,5363,15779985,750,Female,133199.71,2,1,1,37,Alabama,27366.77,Lo,0,1
5363,5364,15663410,771,Male,135506.58,3,1,1,51,California,152479.64,Piccio,0,5
5364,5365,15704144,812,Male,127154.14,2,0,1,33,Alabama,105383.49,Mazzanti,0,2
5365,5366,15774104,539,Male,0.0,2,1,1,39,California,48189.94,Chukwualuka,0,2
5366,5367,15812230,670,Female,49508.79,3,1,1,,Alabama,100324.01,Elliot,0,5
5367,5368,15742848,673,Male,0.0,1,1,1,41,Texas,65657.29,Gratton,0,5
5368,5369,15745326,538,Female,75051.49,1,0,0,62,Texas,,Carandini,1,3
5369,5370,15674541,575,Male,123925.23,1,0,0,52,California,111342.66,Robinson,0,8
5370,5371,15728564,682,Male,0.0,2,0,1,41,Texas,134158.09,Lo,1,6
5371,5372,15580701,712,Male,153819.58,1,1,0,33,Texas,,Ma,1,3
5372,5373,15688973,598,Female,0.0,2,1,1,39,California,83103.46,Vinogradova,0,5
5373,5374,15709412,776,Male,0.0,2,0,1,30,California,63908.86,H?,0,6
5374,5375,15607753,606,Female,70417.79,1,0,1,23,California,90896.04,Alexandrova,0,100
5375,5376,15705352,686,Male,111484.88,1,1,1,38,California,,Yang,0,7
5376,5377,15602500,850,Male,146343.98,1,0,1,38,California,103902.11,Maslova,0,1
5377,5378,15672437,642,Male,160541.0,2,1,1,72,Texas,142223.94,Buccho,0,1
5378,5379,15720968,606,Male,130274.26,2,1,0,,Alabama,147533.09,Young,0,2
5379,5380,15730796,627,Female,98993.02,1,1,1,21,Texas,169156.64,Barker,0,7
5380,5381,15768219,850,Male,0.0,2,1,0,36,California,141242.57,Sung,0,0
5381,5382,15663883,850,Male,141827.33,2,1,1,32,Alabama,,Hansen,0,9
5382,5383,15589296,724,Female,110054.45,1,1,1,40,Texas,86950.72,Brown,0,6
5383,5384,15586425,579,Male,0.0,2,1,1,28,Texas,176925.69,Lo Duca,0,4
5384,5385,15679813,727,Male,0.0,1,1,0,28,California,40357.39,Ellis,0,1
5385,5386,15681410,813,Female,98088.09,1,0,1,36,Alabama,26687.22,Korff,1,6
5386,5387,15668283,642,Male,118317.27,4,0,0,48,Texas,78702.98,Gardiner,1,9
5387,5388,15624072,669,Male,0.0,2,1,0,22,California,176163.74,Kiernan,0,10
5388,5389,15669664,574,Male,99774.5,1,0,0,54,Alabama,4896.11,Thompson,1,1
5389,5390,15682728,774,Female,0.0,2,0,0,32,Texas,114899.13,Mathews,0,4
5390,5391,15573851,735,Female,0.0,3,0,0,38,Texas,92220.12,Macrossan,1,1
5391,5392,15733661,639,Female,133806.54,2,1,0,27,California,,Illingworth,0,8
5392,5393,15710012,738,Male,0.0,2,1,0,44,California,43018.82,Bowen,0,2
5393,5394,15763327,835,Male,124993.29,2,1,1,32,Texas,27548.06,Craig,0,8
5394,5395,15668853,637,Female,157622.58,1,1,1,44,California,120454.2,Menhennitt,0,0
5395,5396,15639303,589,Male,126111.61,1,0,1,48,Alabama,133961.19,Moore,0,5
5396,5397,15691011,591,Male,161651.37,2,1,1,42,Texas,131753.97,Shoebridge,0,9
5397,5398,15638513,723,Female,142856.95,2,0,0,40,Texas,38019.74,Palermo,0,7
5398,5399,15648933,831,Male,111100.98,1,1,1,44,Alabama,28144.07,Reilly,1,3
5399,5400,15628904,733,Male,102918.38,1,1,1,35,California,45959.86,Bowen,0,8
5400,5401,15644788,731,Female,0.0,2,1,0,30,Texas,189528.72,Fyodorov,0,5
5401,5402,15598161,654,Male,0.0,2,1,0,47,Texas,170481.98,Clements,0,10
5402,5403,15745624,828,Male,0.0,2,1,0,37,Texas,,,0,4
5403,5404,15733169,590,Male,125265.61,1,1,1,22,California,161253.08,Craig,0,7
5404,5405,15801417,657,Male,82500.28,1,1,1,37,Texas,115260.72,Iloerika,0,4
5405,5406,15592707,531,Female,175754.87,2,1,1,64,Alabama,60721.4,Dolgorukova,0,2
5406,5407,15593954,516,Female,109387.33,1,0,0,,Texas,121365.45,Eva,0,6
5407,5408,15714431,561,Male,100443.36,2,0,1,37,Texas,101693.73,Yeh,0,1
5408,5409,15638257,682,Female,83102.72,2,1,1,54,California,,P'an,0,0
5409,5410,15690939,575,Male,0.0,1,1,1,28,California,10666.05,Howe,0,7
5410,5411,15723613,623,Female,0.0,2,1,0,28,Texas,41227.67,Jenkins,0,4
5411,5412,15813640,642,Female,0.0,2,1,0,40,Texas,10712.82,Shih,0,7
5412,5413,15707322,779,Female,115290.27,1,0,0,48,Texas,,Nnamdi,1,2
5413,5414,15588918,671,Female,0.0,2,1,0,42,Texas,197202.48,Mitchell,0,6
5414,5415,15600357,495,Female,140197.71,2,1,0,40,Texas,150720.39,Findlay,0,1
5415,5416,15747014,850,Female,105245.34,1,0,1,28,Texas,74780.13,Pisani,0,1
5416,5417,15809830,630,Male,0.0,2,0,1,50,Texas,79377.45,Belisario,0,8
5417,5418,15662245,588,Male,0.0,2,1,1,32,Texas,8763.87,Pomeroy,0,1
5418,5419,15651075,562,Male,142296.13,1,0,1,35,Alabama,177112.7,Ibrahimova,0,3
5419,5420,15594456,740,Female,99097.33,1,1,1,56,California,85016.64,K?,1,4
5420,5421,15583462,695,Male,171069.39,2,1,1,28,Texas,88689.4,Graham,0,5
5421,5422,15757661,589,Female,0.0,2,0,0,39,Texas,95985.64,Trevisano,0,7
5422,5423,15729117,607,Female,102523.88,1,1,1,31,Texas,166792.71,Trevisano,0,1
5423,5424,15749671,794,Male,0.0,2,1,1,35,Texas,68730.91,K?,0,6
5424,5425,15566253,580,Male,143391.07,1,0,0,44,Alabama,146891.07,Manning,1,9
5425,5426,15595153,644,Female,106022.73,2,0,0,44,Alabama,148727.42,Tucker,0,8
5426,5427,15698572,636,Female,0.0,1,1,0,36,California,43134.58,Schaffer,0,1
5427,5428,15674149,599,Male,128960.21,2,1,1,36,Alabama,40318.33,Esomchi,0,3
5428,5429,15623082,507,Female,0.0,2,1,0,35,Texas,97633.93,Ch'ang,0,2
5429,5430,15797905,682,Female,0.0,2,1,0,48,Texas,65069.03,Walker,0,7
5430,5431,15746028,714,Female,0.0,2,1,0,24,Texas,166335.0,Chu,0,7
5431,5432,15582951,696,Female,126442.59,1,1,0,25,Texas,121904.44,Crawford,0,8
